Seed IDX	Generation	Fitness	Chromosome
10	429	564936.8090724455	0	1	1	1	1	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	
11	388	337155.4727200021	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	
12	131	135275.4353853304	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	
13	381	144527.43507427056	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0	0	1	
14	230	4695378.485334265	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	
15	416	656157.9510115581	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	1	
16	143	329604.11222327914	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	
17	476	93269.12560406631	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	
18	117	109942.47816853745	0	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	0	
19	189	237371.31065752634	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0	
20	412	465741.82788221026	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	
21	142	648036.3225053697	0	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	
22	240	2611727.7023726692	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	
23	363	64832.71684756867	1	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0	
24	265	106874.28836207873	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0	
25	569	251468.63994797244	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	
26	474	70343.41755906642	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	
27	116	7438312.849460461	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	
